IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
104.24.30.3,4,2,0.50,192.39,0.00
104.22.72.229,4,2,0.50,192.41,0.00
104.26.3.219,4,2,0.50,192.71,0.00
104.25.94.87,4,2,0.50,192.77,0.00
104.22.25.25,4,2,0.50,192.80,0.00
172.67.114.78,4,2,0.50,192.94,0.00
172.67.57.9,4,2,0.50,192.96,0.00
172.67.187.64,4,2,0.50,193.12,0.00
172.67.18.240,4,2,0.50,193.13,0.00
172.67.215.63,4,2,0.50,193.20,0.00
104.20.248.148,4,2,0.50,193.46,0.00
172.66.217.242,4,2,0.50,193.46,0.00
104.20.9.157,4,2,0.50,193.65,0.00
104.24.163.28,4,2,0.50,193.69,0.00
104.27.126.36,4,2,0.50,193.70,0.00
172.67.217.209,4,2,0.50,193.82,0.00
104.21.2.78,4,2,0.50,193.93,0.00
104.16.110.32,4,2,0.50,193.97,0.00
104.25.69.226,4,2,0.50,194.16,0.00
172.67.166.233,4,2,0.50,194.27,0.00
104.25.100.118,4,2,0.50,194.36,0.00
104.25.174.147,4,2,0.50,194.55,0.00
172.65.55.13,4,2,0.50,194.68,0.00
104.22.3.117,4,2,0.50,194.84,0.00
104.25.195.5,4,2,0.50,194.89,0.00
172.67.246.132,4,2,0.50,194.91,0.00
104.20.70.146,4,2,0.50,195.06,0.00
172.67.131.172,4,2,0.50,195.09,0.00
172.67.129.160,4,2,0.50,195.20,0.00
172.67.149.73,4,2,0.50,195.23,0.00
172.67.150.128,4,2,0.50,195.28,0.00
172.67.145.117,4,2,0.50,195.32,0.00
172.67.151.117,4,2,0.50,195.55,0.00
104.20.192.249,4,2,0.50,195.62,0.00
172.67.213.21,4,2,0.50,195.62,0.00
104.20.199.75,4,2,0.50,195.63,0.00
104.25.163.139,4,2,0.50,195.73,0.00
104.21.93.150,4,2,0.50,195.94,0.00
104.21.90.33,4,2,0.50,196.04,0.00
104.21.192.152,4,2,0.50,196.24,0.00
104.16.66.199,4,2,0.50,196.32,0.00
104.25.182.38,4,2,0.50,196.76,0.00
172.67.250.76,4,2,0.50,196.83,0.00
104.25.35.203,4,2,0.50,197.02,0.00
104.22.44.203,4,2,0.50,197.03,0.00
172.67.245.61,4,2,0.50,197.12,0.00
172.67.161.200,4,2,0.50,197.19,0.00
172.67.110.165,4,2,0.50,197.42,0.00
172.67.127.204,4,2,0.50,197.80,0.00
104.21.72.21,4,2,0.50,198.07,0.00
172.67.132.124,4,2,0.50,198.09,0.00
104.24.164.11,4,2,0.50,198.14,0.00
172.67.65.82,4,2,0.50,198.17,0.00
104.19.230.130,4,2,0.50,198.37,0.00
104.23.123.4,4,2,0.50,198.44,0.00
104.25.63.12,4,2,0.50,198.56,0.00
172.66.215.22,4,2,0.50,198.70,0.00
172.65.26.129,4,2,0.50,198.83,0.00
104.25.79.103,4,2,0.50,198.96,0.00
104.24.210.118,4,2,0.50,199.10,0.00
104.20.254.197,4,2,0.50,199.14,0.00
104.21.70.181,4,2,0.50,199.36,0.00
172.67.123.11,4,2,0.50,199.39,0.00
172.65.83.112,4,2,0.50,199.57,0.00
104.25.207.100,4,2,0.50,199.61,0.00
104.21.54.161,4,2,0.50,199.76,0.00
104.25.134.111,4,2,0.50,199.89,0.00
104.21.42.246,4,2,0.50,199.91,0.00
104.25.129.34,4,2,0.50,199.97,0.00
104.21.4.38,4,2,0.50,200.02,0.00
172.67.234.251,4,2,0.50,200.05,0.00
104.20.7.234,4,2,0.50,200.07,0.00
172.67.156.163,4,2,0.50,200.07,0.00
104.23.128.118,4,2,0.50,200.26,0.00
104.22.50.94,4,2,0.50,200.53,0.00
104.20.150.112,4,2,0.50,200.61,0.00
104.24.58.231,4,2,0.50,200.76,0.00
104.24.212.178,4,2,0.50,200.79,0.00
172.65.174.87,4,2,0.50,200.89,0.00
172.65.163.231,4,2,0.50,200.95,0.00
172.67.130.177,4,2,0.50,201.10,0.00
104.21.199.161,4,2,0.50,201.16,0.00
104.25.162.166,4,2,0.50,201.39,0.00
104.21.25.98,4,2,0.50,201.45,0.00
104.17.121.253,4,2,0.50,201.63,0.00
172.67.219.189,4,2,0.50,201.72,0.00
172.67.168.103,4,2,0.50,201.81,0.00
104.24.205.39,4,2,0.50,201.81,0.00
172.65.51.181,4,2,0.50,201.82,0.00
104.21.81.239,4,2,0.50,201.89,0.00
104.17.85.36,4,2,0.50,201.90,0.00
172.66.174.183,4,2,0.50,202.00,0.00
104.25.145.70,4,2,0.50,202.03,0.00
172.65.169.114,4,2,0.50,202.19,0.00
104.21.34.8,4,2,0.50,202.20,0.00
172.67.154.76,4,2,0.50,202.21,0.00
104.24.198.16,4,2,0.50,202.29,0.00
172.65.14.32,4,2,0.50,202.29,0.00
172.67.30.5,4,2,0.50,202.34,0.00
172.66.212.121,4,2,0.50,202.35,0.00
104.25.130.211,4,2,0.50,202.57,0.00
104.17.150.192,4,2,0.50,202.84,0.00
172.67.239.192,4,2,0.50,202.86,0.00
172.67.180.114,4,2,0.50,202.96,0.00
172.67.236.240,4,2,0.50,203.43,0.00
172.67.248.75,4,2,0.50,203.49,0.00
104.16.246.168,4,2,0.50,203.72,0.00
172.67.113.83,4,2,0.50,203.73,0.00
172.67.181.6,4,2,0.50,203.85,0.00
104.27.85.177,4,2,0.50,203.87,0.00
172.67.15.253,4,2,0.50,203.90,0.00
104.27.120.61,4,2,0.50,203.93,0.00
172.67.45.193,4,2,0.50,203.96,0.00
104.27.29.125,4,2,0.50,204.05,0.00
172.67.237.36,4,2,0.50,204.14,0.00
104.27.35.0,4,2,0.50,204.39,0.00
104.24.245.169,4,2,0.50,204.53,0.00
104.20.236.105,4,2,0.50,204.82,0.00
104.20.151.188,4,2,0.50,205.03,0.00
172.67.231.109,4,2,0.50,205.10,0.00
104.20.190.139,4,2,0.50,205.16,0.00
172.67.238.23,4,2,0.50,205.52,0.00
104.23.126.115,4,2,0.50,205.85,0.00
172.65.87.249,4,2,0.50,205.88,0.00
104.21.71.44,4,2,0.50,206.24,0.00
104.25.166.233,4,2,0.50,206.26,0.00
172.67.240.70,4,2,0.50,206.46,0.00
162.159.136.74,4,2,0.50,206.50,0.00
104.24.14.163,4,2,0.50,206.78,0.00
104.22.59.158,4,2,0.50,206.81,0.00
172.67.158.2,4,2,0.50,206.90,0.00
104.21.220.158,4,2,0.50,207.19,0.00
172.67.70.124,4,2,0.50,207.20,0.00
172.67.186.208,4,2,0.50,207.25,0.00
172.67.196.60,4,2,0.50,207.32,0.00
104.27.125.126,4,2,0.50,207.39,0.00
172.67.171.139,4,2,0.50,207.97,0.00
172.67.122.253,4,2,0.50,208.19,0.00
104.18.253.227,4,2,0.50,208.31,0.00
104.21.115.97,4,2,0.50,208.47,0.00
104.21.23.83,4,2,0.50,208.69,0.00
104.25.21.4,4,2,0.50,208.98,0.00
104.21.92.88,4,2,0.50,209.10,0.00
104.16.60.14,4,2,0.50,209.36,0.00
172.67.244.197,4,2,0.50,209.52,0.00
198.41.208.149,4,2,0.50,209.98,0.00
172.65.164.235,4,2,0.50,210.22,0.00
104.20.29.192,4,2,0.50,210.54,0.00
172.67.233.8,4,2,0.50,210.95,0.00
104.26.14.22,4,2,0.50,211.03,0.00
104.21.68.45,4,2,0.50,211.05,0.00
104.17.180.237,4,2,0.50,211.10,0.00
172.67.117.176,4,2,0.50,212.96,0.00
172.67.177.135,4,2,0.50,213.17,0.00
104.25.7.143,4,2,0.50,213.27,0.00
172.65.232.21,4,2,0.50,213.66,0.00
172.65.131.105,4,2,0.50,215.21,0.00
104.25.179.81,4,2,0.50,215.21,0.00
104.18.209.116,4,2,0.50,215.37,0.00
104.20.204.158,4,2,0.50,215.48,0.00
104.18.73.190,4,2,0.50,215.65,0.00
104.16.231.96,4,2,0.50,215.71,0.00
104.24.230.21,4,2,0.50,215.72,0.00
172.66.130.158,4,2,0.50,215.92,0.00
104.18.32.178,4,2,0.50,216.54,0.00
172.67.212.50,4,2,0.50,217.13,0.00
104.17.67.247,4,2,0.50,218.69,0.00
104.17.120.192,4,2,0.50,220.29,0.00
104.20.173.124,4,2,0.50,220.53,0.00
104.17.165.156,4,2,0.50,221.62,0.00
104.17.68.88,4,2,0.50,222.73,0.00
104.16.85.247,4,2,0.50,222.87,0.00
104.18.194.184,4,2,0.50,224.68,0.00
104.18.111.144,4,2,0.50,225.03,0.00
104.18.107.168,4,2,0.50,227.38,0.00
104.18.246.31,4,2,0.50,228.10,0.00
104.19.183.209,4,2,0.50,231.80,0.00
104.16.102.241,4,2,0.50,231.89,0.00
172.65.198.118,4,2,0.50,232.90,0.00
104.19.170.219,4,2,0.50,233.54,0.00
172.65.226.78,4,2,0.50,234.03,0.00
104.16.53.216,4,2,0.50,237.60,0.00
104.17.173.109,4,2,0.50,237.89,0.00
104.16.163.184,4,2,0.50,238.84,0.00
104.17.125.173,4,2,0.50,238.87,0.00
104.16.200.47,4,2,0.50,240.39,0.00
104.16.51.113,4,2,0.50,240.99,0.00
104.18.158.178,4,2,0.50,241.00,0.00
104.18.71.145,4,2,0.50,242.16,0.00
104.19.167.117,4,2,0.50,247.79,0.00
104.19.203.63,4,2,0.50,248.17,0.00
172.66.43.157,4,2,0.50,252.03,0.00
104.16.206.231,4,2,0.50,254.61,0.00
104.18.175.144,4,2,0.50,255.93,0.00
104.17.168.75,4,2,0.50,256.38,0.00
104.17.253.5,4,2,0.50,256.84,0.00
104.19.220.166,4,2,0.50,257.51,0.00
104.18.199.211,4,2,0.50,258.19,0.00
172.64.153.156,4,2,0.50,258.90,0.00
104.16.210.75,4,2,0.50,258.94,0.00
104.17.223.204,4,2,0.50,259.64,0.00
104.18.152.36,4,2,0.50,265.38,0.00
104.17.197.167,4,2,0.50,265.46,0.00
104.18.228.18,4,2,0.50,266.01,0.00
104.17.167.107,4,2,0.50,266.06,0.00
104.17.84.188,4,2,0.50,267.43,0.00
104.17.55.109,4,2,0.50,268.47,0.00
104.17.83.96,4,2,0.50,269.62,0.00
104.19.154.229,4,2,0.50,270.47,0.00
104.17.109.181,4,2,0.50,273.36,0.00
104.16.160.89,4,2,0.50,274.12,0.00
104.18.40.42,4,2,0.50,274.35,0.00
104.19.173.72,4,2,0.50,283.17,0.00
104.17.134.82,4,2,0.50,284.74,0.00
104.16.223.104,4,2,0.50,289.61,0.00
104.16.83.249,4,2,0.50,289.94,0.00
104.16.162.127,4,2,0.50,291.79,0.00
104.16.213.48,4,2,0.50,294.04,0.00
172.65.197.235,4,2,0.50,294.18,0.00
104.16.233.80,4,2,0.50,294.71,0.00
104.18.93.190,4,2,0.50,297.54,0.00
162.159.17.146,4,2,0.50,298.44,0.00
104.18.230.144,4,2,0.50,299.92,0.00
104.19.168.139,4,2,0.50,303.27,0.00
104.17.251.90,4,2,0.50,303.98,0.00
104.17.36.23,4,2,0.50,304.32,0.00
104.17.164.224,4,2,0.50,308.30,0.00
104.17.161.201,4,2,0.50,315.55,0.00
162.159.6.73,4,2,0.50,316.50,0.00
172.65.253.152,4,2,0.50,319.48,0.00
172.65.250.118,4,2,0.50,331.70,0.00
104.17.249.0,4,2,0.50,336.38,0.00
104.16.99.184,4,2,0.50,344.55,0.00
172.65.211.59,4,2,0.50,357.23,0.00
104.18.63.87,4,2,0.50,447.61,0.00
104.16.214.186,4,1,0.75,149.54,0.00
104.19.100.246,4,1,0.75,149.99,0.00
104.19.99.79,4,1,0.75,150.04,0.00
104.19.1.33,4,1,0.75,150.26,0.00
162.159.59.199,4,1,0.75,151.89,0.00
104.18.195.23,4,1,0.75,152.33,0.00
104.19.0.139,4,1,0.75,152.54,0.00
104.19.116.166,4,1,0.75,152.75,0.00
104.16.17.222,4,1,0.75,153.11,0.00
104.16.25.7,4,1,0.75,153.39,0.00
104.19.59.88,4,1,0.75,153.47,0.00
104.18.64.130,4,1,0.75,153.80,0.00
104.17.76.206,4,1,0.75,153.84,0.00
104.18.15.82,4,1,0.75,154.20,0.00
172.65.195.33,4,1,0.75,154.33,0.00
104.18.154.186,4,1,0.75,154.46,0.00
104.19.189.203,4,1,0.75,154.54,0.00
104.19.4.77,4,1,0.75,154.63,0.00
104.16.217.240,4,1,0.75,154.89,0.00
104.18.8.187,4,1,0.75,155.29,0.00
104.16.198.26,4,1,0.75,155.40,0.00
104.17.133.70,4,1,0.75,155.65,0.00
104.18.140.10,4,1,0.75,155.68,0.00
104.17.128.11,4,1,0.75,155.79,0.00
104.19.208.153,4,1,0.75,156.11,0.00
104.19.66.171,4,1,0.75,156.11,0.00
104.19.123.205,4,1,0.75,156.11,0.00
104.19.51.185,4,1,0.75,156.32,0.00
104.16.79.168,4,1,0.75,156.44,0.00
172.66.40.79,4,1,0.75,156.45,0.00
104.19.117.92,4,1,0.75,156.51,0.00
104.17.82.101,4,1,0.75,156.64,0.00
162.159.50.51,4,1,0.75,156.82,0.00
104.19.25.146,4,1,0.75,156.93,0.00
172.66.47.231,4,1,0.75,157.10,0.00
104.18.198.58,4,1,0.75,157.11,0.00
104.19.125.254,4,1,0.75,157.27,0.00
104.19.121.240,4,1,0.75,157.32,0.00
104.16.76.253,4,1,0.75,157.86,0.00
104.19.207.44,4,1,0.75,158.05,0.00
104.18.166.40,4,1,0.75,158.11,0.00
104.19.106.20,4,1,0.75,158.36,0.00
104.17.149.243,4,1,0.75,158.67,0.00
104.19.61.241,4,1,0.75,158.77,0.00
162.159.61.77,4,1,0.75,158.90,0.00
104.18.13.249,4,1,0.75,159.09,0.00
104.16.120.107,4,1,0.75,159.15,0.00
104.18.116.38,4,1,0.75,159.30,0.00
104.18.117.89,4,1,0.75,159.34,0.00
162.159.236.102,4,1,0.75,159.63,0.00
104.18.119.75,4,1,0.75,159.74,0.00
104.19.112.120,4,1,0.75,159.83,0.00
104.18.29.132,4,1,0.75,159.89,0.00
104.19.163.112,4,1,0.75,159.93,0.00
162.159.56.62,4,1,0.75,160.00,0.00
104.19.198.200,4,1,0.75,160.17,0.00
104.18.70.152,4,1,0.75,160.53,0.00
172.66.41.225,4,1,0.75,160.62,0.00
104.16.211.245,4,1,0.75,160.87,0.00
104.18.18.237,4,1,0.75,160.87,0.00
172.65.225.197,4,1,0.75,161.04,0.00
104.16.119.203,4,1,0.75,161.09,0.00
104.18.17.109,4,1,0.75,161.32,0.00
104.19.108.221,4,1,0.75,161.32,0.00
104.19.201.209,4,1,0.75,161.37,0.00
104.19.103.50,4,1,0.75,161.40,0.00
104.18.28.251,4,1,0.75,161.79,0.00
104.17.206.183,4,1,0.75,161.83,0.00
104.18.136.191,4,1,0.75,161.90,0.00
104.19.136.205,4,1,0.75,161.98,0.00
104.18.47.82,4,1,0.75,162.29,0.00
104.19.194.42,4,1,0.75,162.32,0.00
104.18.23.158,4,1,0.75,162.33,0.00
104.16.208.217,4,1,0.75,162.43,0.00
104.16.117.101,4,1,0.75,162.49,0.00
104.17.191.236,4,1,0.75,162.61,0.00
104.19.96.186,4,1,0.75,162.96,0.00
104.19.134.165,4,1,0.75,163.06,0.00
104.17.80.163,4,1,0.75,163.22,0.00
104.16.78.169,4,1,0.75,163.55,0.00
104.19.140.195,4,1,0.75,163.73,0.00
104.18.41.116,4,1,0.75,164.00,0.00
104.18.144.234,4,1,0.75,164.10,0.00
104.18.211.43,4,1,0.75,164.12,0.00
104.18.51.253,4,1,0.75,164.16,0.00
104.18.20.169,4,1,0.75,164.20,0.00
104.17.14.103,4,1,0.75,164.21,0.00
104.16.244.188,4,1,0.75,164.21,0.00
104.17.19.88,4,1,0.75,164.75,0.00
104.16.194.97,4,1,0.75,164.75,0.00
104.17.16.236,4,1,0.75,165.29,0.00
104.18.25.131,4,1,0.75,165.76,0.00
104.19.9.40,4,1,0.75,165.99,0.00
104.18.124.43,4,1,0.75,166.02,0.00
104.18.24.51,4,1,0.75,166.62,0.00
104.18.30.149,4,1,0.75,166.72,0.00
104.16.254.120,4,1,0.75,166.87,0.00
104.17.23.63,4,1,0.75,166.87,0.00
172.66.155.160,4,1,0.75,167.08,0.00
104.18.49.177,4,1,0.75,167.36,0.00
104.17.184.10,4,1,0.75,167.54,0.00
104.19.193.112,4,1,0.75,167.74,0.00
104.22.64.22,4,1,0.75,167.85,0.00
172.65.191.42,4,1,0.75,167.86,0.00
104.25.20.19,4,1,0.75,167.87,0.00
104.25.92.209,4,1,0.75,168.23,0.00
104.27.45.249,4,1,0.75,168.23,0.00
172.67.69.83,4,1,0.75,168.24,0.00
104.22.2.23,4,1,0.75,168.38,0.00
104.24.233.9,4,1,0.75,168.51,0.00
172.66.161.152,4,1,0.75,168.54,0.00
104.25.106.36,4,1,0.75,168.70,0.00
172.65.107.174,4,1,0.75,168.71,0.00
104.20.200.55,4,1,0.75,169.30,0.00
172.67.67.122,4,1,0.75,169.34,0.00
104.16.235.52,4,1,0.75,169.38,0.00
104.25.85.45,4,1,0.75,169.48,0.00
104.20.184.34,4,1,0.75,169.49,0.00
104.25.114.212,4,1,0.75,169.54,0.00
104.16.116.8,4,1,0.75,170.27,0.00
104.24.196.71,4,1,0.75,170.37,0.00
104.25.83.141,4,1,0.75,170.39,0.00
172.65.68.221,4,1,0.75,170.62,0.00
104.25.101.235,4,1,0.75,170.97,0.00
104.22.70.212,4,1,0.75,171.14,0.00
104.18.56.151,4,1,0.75,171.21,0.00
104.18.127.49,4,1,0.75,171.61,0.00
104.24.185.207,4,1,0.75,171.76,0.00
104.25.91.156,4,1,0.75,172.03,0.00
104.24.42.101,4,1,0.75,172.14,0.00
104.27.38.122,4,1,0.75,172.17,0.00
162.159.130.100,4,1,0.75,172.19,0.00
104.24.135.90,4,1,0.75,172.45,0.00
104.20.88.138,4,1,0.75,172.52,0.00
104.18.35.237,4,1,0.75,172.80,0.00
104.18.34.251,4,1,0.75,172.80,0.00
104.24.136.239,4,1,0.75,172.95,0.00
172.67.39.126,4,1,0.75,173.07,0.00
104.18.19.118,4,1,0.75,173.40,0.00
172.67.53.178,4,1,0.75,173.41,0.00
104.25.216.179,4,1,0.75,173.46,0.00
104.24.225.180,4,1,0.75,173.68,0.00
104.22.69.1,4,1,0.75,173.71,0.00
104.20.91.1,4,1,0.75,173.79,0.00
104.25.175.19,4,1,0.75,173.83,0.00
104.16.220.8,4,1,0.75,173.83,0.00
104.22.20.0,4,1,0.75,174.04,0.00
104.22.9.239,4,1,0.75,174.11,0.00
104.27.51.186,4,1,0.75,174.15,0.00
104.22.15.160,4,1,0.75,174.52,0.00
104.25.221.93,4,1,0.75,174.55,0.00
104.16.186.87,4,1,0.75,174.82,0.00
104.20.185.73,4,1,0.75,174.99,0.00
104.24.195.254,4,1,0.75,175.01,0.00
104.20.12.13,4,1,0.75,175.02,0.00
104.24.0.108,4,1,0.75,175.37,0.00
104.16.190.138,4,1,0.75,175.87,0.00
104.20.83.92,4,1,0.75,175.96,0.00
104.20.43.48,4,1,0.75,176.09,0.00
104.24.183.202,4,1,0.75,176.10,0.00
172.65.187.245,4,1,0.75,176.14,0.00
104.25.126.108,4,1,0.75,176.73,0.00
104.22.12.129,4,1,0.75,177.01,0.00
104.24.43.244,4,1,0.75,177.21,0.00
104.20.202.163,4,1,0.75,177.50,0.00
104.24.131.154,4,1,0.75,177.62,0.00
104.20.208.169,4,1,0.75,177.66,0.00
104.18.125.123,4,1,0.75,177.96,0.00
104.20.36.72,4,1,0.75,178.20,0.00
104.24.129.189,4,1,0.75,178.70,0.00
172.65.188.65,4,1,0.75,181.00,0.00
104.25.33.242,4,1,0.75,181.59,0.00
104.24.234.51,4,1,0.75,181.68,0.00
104.24.182.162,4,1,0.75,181.72,0.00
104.25.176.94,4,1,0.75,182.08,0.00
104.22.17.104,4,1,0.75,182.32,0.00
104.20.73.1,4,1,0.75,182.34,0.00
104.24.217.144,4,1,0.75,182.40,0.00
172.65.183.201,4,1,0.75,182.56,0.00
104.27.192.163,4,1,0.75,182.80,0.00
172.65.127.156,4,1,0.75,182.86,0.00
104.21.10.147,4,1,0.75,182.87,0.00
104.22.14.174,4,1,0.75,183.13,0.00
104.25.29.123,4,1,0.75,183.24,0.00
104.20.75.244,4,1,0.75,183.62,0.00
104.20.82.98,4,1,0.75,183.66,0.00
104.25.103.101,4,1,0.75,184.15,0.00
104.24.28.19,4,1,0.75,184.20,0.00
104.23.136.247,4,1,0.75,184.23,0.00
172.65.94.96,4,1,0.75,184.48,0.00
104.23.143.43,4,1,0.75,184.53,0.00
104.24.232.32,4,1,0.75,184.63,0.00
104.20.45.20,4,1,0.75,184.72,0.00
172.67.249.75,4,1,0.75,184.76,0.00
104.21.77.172,4,1,0.75,184.89,0.00
104.27.41.10,4,1,0.75,184.97,0.00
104.25.87.192,4,1,0.75,185.10,0.00
172.67.176.86,4,1,0.75,185.11,0.00
104.20.224.174,4,1,0.75,185.11,0.00
104.21.9.72,4,1,0.75,185.13,0.00
104.27.40.189,4,1,0.75,185.48,0.00
104.20.87.21,4,1,0.75,185.72,0.00
104.17.28.3,4,1,0.75,185.83,0.00
104.25.210.47,4,1,0.75,185.86,0.00
104.25.213.251,4,1,0.75,185.91,0.00
104.25.215.160,4,1,0.75,185.93,0.00
104.21.20.135,4,1,0.75,185.94,0.00
104.22.60.36,4,1,0.75,186.07,0.00
104.25.111.74,4,1,0.75,186.24,0.00
104.21.18.34,4,1,0.75,186.31,0.00
104.23.142.86,4,1,0.75,186.35,0.00
172.65.104.252,4,1,0.75,186.52,0.00
104.16.16.62,4,1,0.75,186.64,0.00
104.22.62.173,4,1,0.75,187.13,0.00
104.20.210.111,4,1,0.75,187.17,0.00
104.27.54.217,4,1,0.75,187.29,0.00
104.24.222.133,4,1,0.75,187.68,0.00
104.22.13.94,4,1,0.75,187.75,0.00
104.21.197.134,4,1,0.75,187.88,0.00
104.22.63.57,4,1,0.75,187.94,0.00
104.22.58.89,4,1,0.75,188.27,0.00
104.20.8.109,4,1,0.75,188.34,0.00
172.67.172.215,4,1,0.75,188.47,0.00
162.159.192.169,4,1,0.75,188.72,0.00
104.27.52.238,4,1,0.75,189.01,0.00
104.19.199.206,4,1,0.75,189.15,0.00
172.67.56.212,4,1,0.75,189.26,0.00
172.66.177.209,4,1,0.75,189.48,0.00
104.24.67.178,4,1,0.75,189.58,0.00
104.20.191.215,4,1,0.75,189.60,0.00
172.67.87.21,4,1,0.75,189.62,0.00
104.25.223.102,4,1,0.75,189.65,0.00
104.25.27.208,4,1,0.75,189.80,0.00
104.24.218.127,4,1,0.75,190.16,0.00
104.20.50.153,4,1,0.75,190.17,0.00
172.67.101.18,4,1,0.75,190.43,0.00
104.25.208.136,4,1,0.75,190.66,0.00
104.25.32.2,4,1,0.75,190.97,0.00
104.25.16.215,4,1,0.75,191.05,0.00
172.66.169.254,4,1,0.75,191.17,0.00
104.27.57.144,4,1,0.75,191.23,0.00
104.21.196.104,4,1,0.75,191.41,0.00
104.17.12.209,4,1,0.75,191.45,0.00
172.65.113.52,4,1,0.75,191.46,0.00
104.20.85.155,4,1,0.75,191.55,0.00
104.25.194.78,4,1,0.75,191.56,0.00
172.65.66.27,4,1,0.75,191.62,0.00
104.20.201.167,4,1,0.75,191.67,0.00
104.22.75.190,4,1,0.75,191.69,0.00
104.24.134.154,4,1,0.75,191.74,0.00
104.25.218.145,4,1,0.75,192.14,0.00
104.16.12.62,4,1,0.75,192.31,0.00
104.20.94.250,4,1,0.75,192.32,0.00
104.20.98.190,4,1,0.75,192.32,0.00
104.24.176.49,4,1,0.75,192.70,0.00
104.25.173.208,4,1,0.75,192.76,0.00
172.67.137.224,4,1,0.75,192.90,0.00
104.21.16.76,4,1,0.75,193.06,0.00
104.24.132.107,4,1,0.75,193.10,0.00
172.67.139.164,4,1,0.75,193.11,0.00
172.66.175.193,4,1,0.75,193.22,0.00
104.24.181.93,4,1,0.75,193.30,0.00
104.25.116.167,4,1,0.75,193.41,0.00
104.20.147.195,4,1,0.75,193.49,0.00
104.20.193.20,4,1,0.75,193.57,0.00
104.25.26.96,4,1,0.75,193.61,0.00
172.65.52.153,4,1,0.75,193.66,0.00
104.24.130.212,4,1,0.75,193.68,0.00
104.25.74.215,4,1,0.75,193.80,0.00
104.20.0.56,4,1,0.75,194.03,0.00
104.17.139.138,4,1,0.75,194.08,0.00
104.20.127.60,4,1,0.75,194.10,0.00
104.24.59.87,4,1,0.75,194.17,0.00
104.20.212.160,4,1,0.75,194.34,0.00
104.24.160.170,4,1,0.75,194.47,0.00
172.65.33.69,4,1,0.75,194.59,0.00
104.20.207.3,4,1,0.75,194.67,0.00
172.67.169.161,4,1,0.75,194.70,0.00
172.65.50.151,4,1,0.75,194.78,0.00
104.24.44.229,4,1,0.75,195.01,0.00
104.21.51.31,4,1,0.75,195.14,0.00
104.21.8.120,4,1,0.75,195.15,0.00
104.25.211.36,4,1,0.75,195.24,0.00
104.20.81.199,4,1,0.75,195.51,0.00
104.25.186.45,4,1,0.75,195.58,0.00
104.20.196.37,4,1,0.75,195.64,0.00
104.24.11.45,4,1,0.75,195.65,0.00
104.20.79.187,4,1,0.75,195.74,0.00
104.21.95.251,4,1,0.75,195.96,0.00
104.25.115.137,4,1,0.75,195.97,0.00
104.20.203.31,4,1,0.75,196.30,0.00
104.20.11.66,4,1,0.75,196.49,0.00
104.20.187.168,4,1,0.75,196.51,0.00
172.67.138.215,4,1,0.75,196.56,0.00
172.65.185.102,4,1,0.75,196.69,0.00
172.67.167.1,4,1,0.75,196.69,0.00
172.66.136.154,4,1,0.75,196.70,0.00
172.65.13.67,4,1,0.75,196.87,0.00
172.65.22.237,4,1,0.75,196.96,0.00
104.25.137.139,4,1,0.75,197.32,0.00
104.22.8.85,4,1,0.75,197.54,0.00
104.22.68.187,4,1,0.75,197.60,0.00
172.67.140.123,4,1,0.75,197.76,0.00
104.20.16.87,4,1,0.75,197.97,0.00
104.25.81.60,4,1,0.75,198.41,0.00
172.65.19.197,4,1,0.75,198.65,0.00
104.25.217.195,4,1,0.75,198.74,0.00
172.66.159.29,4,1,0.75,198.92,0.00
104.20.124.147,4,1,0.75,198.99,0.00
104.20.189.169,4,1,0.75,199.04,0.00
104.25.191.30,4,1,0.75,199.27,0.00
172.67.165.90,4,1,0.75,199.51,0.00
104.21.85.87,4,1,0.75,199.68,0.00
104.21.222.98,4,1,0.75,200.12,0.00
172.67.175.229,4,1,0.75,200.12,0.00
104.20.44.6,4,1,0.75,200.61,0.00
104.16.31.109,4,1,0.75,200.85,0.00
104.25.118.43,4,1,0.75,200.98,0.00
104.20.232.158,4,1,0.75,201.14,0.00
104.21.202.216,4,1,0.75,201.55,0.00
104.21.198.95,4,1,0.75,201.55,0.00
104.21.22.96,4,1,0.75,201.86,0.00
172.65.31.224,4,1,0.75,202.55,0.00
172.67.155.230,4,1,0.75,202.85,0.00
172.67.159.97,4,1,0.75,203.35,0.00
104.27.39.134,4,1,0.75,203.64,0.00
104.20.80.60,4,1,0.75,203.76,0.00
104.24.40.222,4,1,0.75,203.92,0.00
172.65.101.204,4,1,0.75,203.95,0.00
162.159.43.65,4,1,0.75,203.97,0.00
104.25.168.80,4,1,0.75,204.04,0.00
172.65.45.190,4,1,0.75,204.12,0.00
104.21.215.45,4,1,0.75,204.25,0.00
104.25.89.9,4,1,0.75,204.43,0.00
104.21.207.5,4,1,0.75,204.59,0.00
172.67.141.170,4,1,0.75,204.71,0.00
172.67.133.195,4,1,0.75,205.31,0.00
104.25.242.190,4,1,0.75,205.36,0.00
104.20.25.253,4,1,0.75,205.41,0.00
104.25.72.240,4,1,0.75,205.64,0.00
172.66.176.108,4,1,0.75,205.79,0.00
104.27.48.53,4,1,0.75,205.84,0.00
172.67.136.16,4,1,0.75,205.84,0.00
104.24.74.198,4,1,0.75,205.91,0.00
104.20.92.215,4,1,0.75,205.94,0.00
172.66.171.162,4,1,0.75,206.01,0.00
